id,SURFACE_TY,REGION,YR_SURF,CLASS,MILES,AADT_2011,obs_year,OCI,year
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_04,93.86458,2004
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_05,94.08125,2005
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_06,98.08125,2006
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_07,94.98125,2007
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_08,98.4625,2008
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_09,97.48267,2009
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_10,75.843,2010
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_11,86.65699,2011
0201P-Both-1300,Asphalt,2,2000,Level 1,0.651,21715,OCI_12,63.40368,2012
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_04,96.78453,2004
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_05,87.54322,2005
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_06,94.24911,2006
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_07,71.7369,2007
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_08,83.93315,2008
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_09,92.31664,2009
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_10,77.54473,2010
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_11,89.22907,2011
0201P-Both-1303,Asphalt,2,2010,Level 1,2.47,21925,OCI_12,95.17097,2012
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_04,95.45656,2004
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_05,94.00049,2005
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_06,96.44908,2006
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_07,95.19534,2007
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_08,96.99152,2008
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_09,96.36212,2009
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_10,96.14846,2010
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_11,96.55832,2011
0201P-Both-1304,Concrete,2,2006,Level 1,1.698,87913,OCI_12,94.00637,2012
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_04,92.68058,2004
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_05,90.46677,2005
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_06,92.58852,2006
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_07,90.0129,2007
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_08,89.78335,2008
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_09,85.65861,2009
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_10,83.50325,2010
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_11,79.41275,2011
0202P-Both-1275,Asphalt,2,2006,Level 2,1.907,745,OCI_12,86.83452,2012
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_04,97.77355,2004
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_05,93.86882,2005
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_06,93.66514,2006
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_07,92.90815,2007
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_08,89.3998,2008
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_09,88.25688,2009
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_10,83.85462,2010
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_11,67.96537,2011
0203P-Both-1240,Asphalt,1,2004,Level 1,1.999,26449,OCI_12,78.21372,2012
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_04,97.77355,2004
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_05,93.86882,2005
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_06,93.66514,2006
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_07,92.90815,2007
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_08,89.3998,2008
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_09,88.25688,2009
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_10,83.85462,2010
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_11,71.17484,2011
0203P-Both-1262,Asphalt,1,2004,Level 1,1.869,30362,OCI_12,82.0633,2012
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_04,97.77355,2004
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_05,93.86882,2005
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_06,93.66514,2006
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_07,92.90815,2007
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_08,89.3998,2008
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_09,88.25688,2009
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_10,83.85462,2010
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_11,82.29875,2011
0203P-Both-1332,Asphalt,1,2004,Level 1,2.269,22396,OCI_12,88.11777,2012
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_04,85.43547,2004
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_05,68.67529,2005
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_06,68.64149,2006
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_07,58.81237,2007
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_08,81.82312,2008
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_09,87.56911,2009
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_10,95.01546,2010
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_11,91.51833,2011
0204P-Both-1241,Asphalt,1,2009,Level 1,1.857,23472,OCI_12,92.96319,2012
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_04,89.19142,2004
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_05,75.80924,2005
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_06,58.2485,2006
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_07,80.23952,2007
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_08,80.70144,2008
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_09,47.17655,2009
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_10,87.84902,2010
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_11,83.12271,2011
0204P-Both-1256,Asphalt,1,2009,Level 1,1.335,23361,OCI_12,90.6947,2012
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_04,96.15825,2004
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_05,92.97286,2005
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_06,81.40979,2006
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_07,92.832,2007
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_08,86.63717,2008
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_09,77.6304,2009
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_10,85.2721,2010
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_11,82.70912,2011
0204P-Both-1276,Asphalt,1,2012,Level 1,1.303,23334,OCI_12,87.95094,2012
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_04,95.9,2004
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_05,92.98571,2005
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_06,92.49167,2006
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_07,88.77024,2007
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_08,85.03734,2008
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_09,54.0312,2009
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_10,79.64177,2010
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_11,91.09922,2011
0204P-Both-1291,Asphalt,1,2009,Level 1,0.924,22529,OCI_12,91.85267,2012
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_04,81.20848,2004
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_05,83.37915,2005
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_06,77.15715,2006
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_07,74.54752,2007
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_08,81.14487,2008
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_09,67.17494,2009
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_10,65.82568,2010
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_11,70.09096,2011
0208P-Both-1263,Asphalt,3,2010,Level 2,10.205,345,OCI_12,79.20544,2012
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_04,95.77576,2004
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_05,80.92795,2005
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_06,90.87183,2006
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_07,84.29575,2007
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_08,86.09379,2008
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_09,74.22662,2009
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_10,82.10066,2010
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_11,70.50007,2011
0209P-Both-1216,Asphalt,2,2011,Level 1,0.458,39820,OCI_12,89.6196,2012
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_04,94.95981,2004
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_05,83.96818,2005
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_06,92.10161,2006
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_07,78.69293,2007
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_08,80.80669,2008
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_09,91.87573,2009
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_10,81.9172,2010
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_11,84.10004,2011
0209P-Both-1243,Asphalt,2,2008,Level 1,1.346,44156,OCI_12,87.24019,2012
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_04,94.79668,2004
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_05,89.66036,2005
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_06,89.50318,2006
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_07,89.43555,2007
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_08,81.25716,2008
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_09,60.24214,2009
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_10,51.20055,2010
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_11,49.0992,2011
0209P-Both-1244,Asphalt,2,2009,Level 1,1.568,21789,OCI_12,58.62361,2012
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_04,95.84821,2004
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_05,88.81915,2005
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_06,94.07873,2006
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_07,94.09367,2007
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_08,89.40745,2008
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_09,76.40157,2009
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_10,52.23719,2010
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_11,56.86147,2011
0209P-Both-1258,Asphalt,2,2012,Level 1,1.341,24132,OCI_12,50.91017,2012
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_04,96.53697,2004
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_05,90.11035,2005
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_06,94.34985,2006
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_07,93.95455,2007
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_08,89.15023,2008
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_09,83.97027,2009
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_10,74.74674,2010
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_11,67.35733,2011
0209P-Both-1280,Asphalt,2,2006,Level 1,0.99,23190,OCI_12,73.53491,2012
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_04,94.05,2004
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_05,84.66667,2005
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_06,89.51667,2006
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_07,81.70833,2007
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_08,81.69793,2008
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_09,77.08768,2009
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_10,82.97664,2010
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_11,83.97362,2011
0209P-Both-1295,Asphalt,2,2005,Level 1,0.705,36300,OCI_12,84.99147,2012
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_04,90.87073,2004
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_05,84.43741,2005
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_06,85.77496,2006
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_07,84.98877,2007
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_08,63.03397,2008
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_09,54.15391,2009
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_10,86.56506,2010
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_11,86.1196,2011
0209P-Both-1296,Asphalt,2,2009,Level 1,2.267,5179,OCI_12,84.07843,2012
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_04,92.69321,2004
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_05,80.91425,2005
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_06,85.70572,2006
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_07,84.7992,2007
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_08,52.58489,2008
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_09,68.78855,2009
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_10,76.8069,2010
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_11,85.12748,2011
0209P-Both-1328,Asphalt,2,2009,Level 1,0.567,7495,OCI_12,59.03588,2012
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_04,97.11113,2004
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_05,89.87886,2005
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_06,92.34073,2006
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_07,73.37279,2007
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_08,58.72363,2008
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_09,93.04163,2009
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_10,76.82082,2010
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_11,74.26007,2011
0210P-Both-1248,Asphalt,2,2008,Level 1,3.859,18656,OCI_12,59.63591,2012
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_04,92.15,2004
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_05,86.16667,2005
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_06,88.9,2006
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_07,76.4,2007
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_08,84.68771,2008
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_09,81.80673,2009
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_10,74.91694,2010
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_11,60.30044,2011
0210P-Both-1299,Asphalt,2,2012,Level 2,1.093,175,OCI_12,82.15138,2012
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_04,94.66952,2004
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_05,91.85875,2005
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_06,90.36544,2006
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_07,72.9899,2007
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_08,81.35195,2008
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_09,65.01533,2009
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_10,68.50625,2010
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_11,88.29585,2011
0210P-Both-1331,Asphalt,2,2010,Level 1,8.665,5299,OCI_12,85.61226,2012
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_04,75.23178,2004
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_05,75.72057,2005
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_06,72.52404,2006
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_07,70.99306,2007
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_08,77.51926,2008
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_09,79.82182,2009
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_10,68.24277,2010
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_11,68.06101,2011
0211P-Both-1274,Asphalt,4,2008,Level 2,18.915,370,OCI_12,71.18776,2012
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_04,88.3945,2004
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_05,75.46793,2005
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_06,89.85509,2006
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_07,63.59458,2007
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_08,69.65127,2008
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_09,62.85841,2009
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_10,69.44038,2010
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_11,85.25568,2011
0212P-Both-1261,Asphalt,4,2000,Level 1,1.289,16850,OCI_12,86.72574,2012
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_04,91.99467,2004
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_05,90.54272,2005
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_06,86.78559,2006
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_07,93.59822,2007
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_08,93.94481,2008
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_09,95.33362,2009
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_10,88.90437,2010
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_11,93.51057,2011
0215P-Positive-1382,Concrete,1,2001,Interstate,1.997,27091,OCI_12,75.08879,2012
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_04,88.84238,2004
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_05,91.17941,2005
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_06,75.95067,2006
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_07,85.59256,2007
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_08,92.11263,2008
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_09,88.34024,2009
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_10,83.96825,2010
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_11,86.32048,2011
0215P-Positive-1383,Concrete,2,2011,Interstate,4.153,63762,OCI_12,85.21962,2012
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_04,91.08287,2004
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_05,92.31415,2005
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_06,81.00474,2006
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_07,92.36512,2007
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_08,96.53164,2008
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_09,93.98484,2009
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_10,84.42221,2010
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_11,87.38345,2011
0215P-Positive-1384,Concrete,2,2005,Interstate,3.272,84359,OCI_12,79.78394,2012
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_04,88.12874,2004
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_05,87.96878,2005
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_06,77.48607,2006
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_07,87.53445,2007
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_08,74.8834,2008
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_09,56.33069,2009
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_10,70.05732,2010
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_11,83.25656,2011
0215P-Positive-1385,Concrete,2,2009,Interstate,1.996,96532,OCI_12,44.29201,2012
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_04,89.64587,2004
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_05,86.39661,2005
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_06,77.44035,2006
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_07,88.29462,2007
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_08,80.51855,2008
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_09,59.30387,2009
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_10,82.8511,2010
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_11,80.06468,2011
0215P-Positive-1386,Concrete,2,2009,Interstate,2.004,102299,OCI_12,59.39235,2012
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_04,97.34695,2004
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_05,93.87166,2005
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_06,90.05231,2006
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_07,95.25213,2007
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_08,98.99525,2008
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_09,98.68809,2009
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_10,98.4345,2010
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_11,98.4001,2011
0215P-Positive-1387,Concrete,2,2005,Interstate,2.365,91598,OCI_12,90.97387,2012
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_04,98.57222,2004
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_05,94.30837,2005
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_06,93.05206,2006
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_07,93.56819,2007
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_08,93.47106,2008
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_09,92.14993,2009
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_10,85.3049,2010
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_11,77.36512,2011
0215P-Positive-1388,Asphalt,2,2011,Interstate,1.341,101070,OCI_12,83.97306,2012
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_04,98.32584,2004
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_05,94.25869,2005
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_06,92.23971,2006
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_07,92.51386,2007
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_08,92.12605,2008
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_09,91.85569,2009
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_10,89.54357,2010
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_11,81.22072,2011
0215P-Positive-1389,Asphalt,2,2011,Interstate,1.254,111811,OCI_12,82.6416,2012
