id,SURFACE_TY,REGION,YR_SURF,AADT_2011,year,OCI
0006P-Both-98,Asphalt,4,2010,330,2007,79.50461
0006P-Both-98,Asphalt,4,2010,330,2008,86.81139
0006P-Both-98,Asphalt,4,2010,330,2009,77.1079
0006P-Both-98,Asphalt,4,2010,330,2010,77.386
0006P-Both-98,Asphalt,4,2010,330,2011,79.73463
0006P-Both-98,Asphalt,4,2010,330,2012,86.49432
0007P-Both-29,Asphalt,4,2010,705,2010,84.69736
0007P-Both-29,Asphalt,4,2010,705,2011,91.51901
0007P-Both-29,Asphalt,4,2010,705,2012,93.09334
0008P-Both-385,Asphalt,4,2009,26608,2004,69.85975
0008P-Both-385,Asphalt,4,2009,26608,2005,69.98855
0008P-Both-385,Asphalt,4,2009,26608,2006,84.59894
0008P-Both-385,Asphalt,4,2009,26608,2007,70.37727
0008P-Both-385,Asphalt,4,2009,26608,2008,63.17024
0008P-Both-385,Asphalt,4,2009,26608,2009,86.98755
0008P-Both-385,Asphalt,4,2009,26608,2010,87.89954
0008P-Both-385,Asphalt,4,2009,26608,2011,78.4615
0008P-Both-385,Asphalt,4,2009,26608,2012,77.2298
0009P-Both-142,Asphalt,4,2011,955,2004,86.89952
0009P-Both-142,Asphalt,4,2011,955,2005,77.11937
0009P-Both-142,Asphalt,4,2011,955,2006,83.01429
0009P-Both-142,Asphalt,4,2011,955,2007,78.30635
0009P-Both-142,Asphalt,4,2011,955,2008,85.96125
0009P-Both-142,Asphalt,4,2011,955,2009,82.99267
0009P-Both-142,Asphalt,4,2011,955,2010,76.15815
0009P-Both-142,Asphalt,4,2011,955,2011,75.31249
0009P-Both-142,Asphalt,4,2011,955,2012,85.87735
0009P-Both-190,Asphalt,4,2012,955,2004,86.89952
0009P-Both-190,Asphalt,4,2012,955,2005,77.11937
0009P-Both-190,Asphalt,4,2012,955,2006,83.01429
0009P-Both-190,Asphalt,4,2012,955,2007,78.30635
0009P-Both-190,Asphalt,4,2012,955,2008,85.96125
0009P-Both-190,Asphalt,4,2012,955,2009,82.99267
0009P-Both-190,Asphalt,4,2012,955,2010,76.15815
0009P-Both-190,Asphalt,4,2012,955,2011,75.31249
0009P-Both-190,Asphalt,4,2012,955,2012,78.05075
0009P-Both-193,Asphalt,4,2012,2130,2004,91.44465
0009P-Both-193,Asphalt,4,2012,2130,2005,88.36555
0009P-Both-193,Asphalt,4,2012,2130,2006,78.02168
0009P-Both-193,Asphalt,4,2012,2130,2007,78.79417
0009P-Both-193,Asphalt,4,2012,2130,2008,86.31678
0009P-Both-193,Asphalt,4,2012,2130,2009,73.99097
0009P-Both-193,Asphalt,4,2012,2130,2010,66.6622
0009P-Both-193,Asphalt,4,2012,2130,2011,68.47386
0009P-Both-193,Asphalt,4,2012,2130,2012,74.43069
0009P-Both-274,Asphalt,4,2010,21847,2004,74.71451
0009P-Both-274,Asphalt,4,2010,21847,2005,73.50965
0009P-Both-274,Asphalt,4,2010,21847,2006,69.31177
0009P-Both-274,Asphalt,4,2010,21847,2007,74.83157
0009P-Both-274,Asphalt,4,2010,21847,2008,80.5773
0009P-Both-274,Asphalt,4,2010,21847,2009,76.20088
0009P-Both-274,Asphalt,4,2010,21847,2010,73.20993
0009P-Both-274,Asphalt,4,2010,21847,2011,73.31426
0009P-Both-274,Asphalt,4,2010,21847,2012,71.32185
0009P-Both-301,Asphalt,4,2005,11685,2004,90.6731
0009P-Both-301,Asphalt,4,2005,11685,2005,92.27827
0009P-Both-301,Asphalt,4,2005,11685,2006,91.0164
0009P-Both-301,Asphalt,4,2005,11685,2007,89.97323
0009P-Both-301,Asphalt,4,2005,11685,2008,88.85973
0009P-Both-301,Asphalt,4,2005,11685,2009,82.4058
0009P-Both-301,Asphalt,4,2005,11685,2010,84.21527
0009P-Both-301,Asphalt,4,2005,11685,2011,70.05448
0009P-Both-301,Asphalt,4,2005,11685,2012,78.92829
0009P-Both-32,Asphalt,4,2010,2390,2004,75.62951
0009P-Both-32,Asphalt,4,2010,2390,2005,74.9312
0009P-Both-32,Asphalt,4,2010,2390,2006,64.34957
0009P-Both-32,Asphalt,4,2010,2390,2007,65.98372
0009P-Both-32,Asphalt,4,2010,2390,2008,79.18193
0009P-Both-32,Asphalt,4,2010,2390,2009,58.97799
0009P-Both-32,Asphalt,4,2010,2390,2010,56.016
0009P-Both-32,Asphalt,4,2010,2390,2011,65.48357
0009P-Both-32,Asphalt,4,2010,2390,2012,76.25592
0009P-Both-405,Asphalt,4,2012,2988,2004,86.89339
0009P-Both-405,Asphalt,4,2012,2988,2005,85.69613
0009P-Both-405,Asphalt,4,2012,2988,2006,82.44283
0009P-Both-405,Asphalt,4,2012,2988,2007,83.75894
0009P-Both-405,Asphalt,4,2012,2988,2008,81.55408
0009P-Both-405,Asphalt,4,2012,2988,2009,73.67903
0009P-Both-405,Asphalt,4,2012,2988,2010,68.84295
0009P-Both-405,Asphalt,4,2012,2988,2011,70.28604
0009P-Both-405,Asphalt,4,2012,2988,2012,80.27146
0009P-Both-50,Asphalt,4,2005,14697,2004,93.57812
0009P-Both-50,Asphalt,4,2005,14697,2005,94.40522
0009P-Both-50,Asphalt,4,2005,14697,2006,75.86029
0009P-Both-50,Asphalt,4,2005,14697,2007,92.03457
0009P-Both-50,Asphalt,4,2005,14697,2008,88.29894
0009P-Both-50,Asphalt,4,2005,14697,2009,90.41801
0009P-Both-50,Asphalt,4,2005,14697,2010,90.83176
0009P-Both-50,Asphalt,4,2005,14697,2011,86.38286
0009P-Both-50,Asphalt,4,2005,14697,2012,91.23321
0009P-Both-97,Asphalt,4,2007,955,2004,79.86924
0009P-Both-97,Asphalt,4,2007,955,2005,65.88092
0009P-Both-97,Asphalt,4,2007,955,2006,81.28602
0009P-Both-97,Asphalt,4,2007,955,2007,88.59342
0009P-Both-97,Asphalt,4,2007,955,2008,87.55041
0009P-Both-97,Asphalt,4,2007,955,2009,88.0096
0009P-Both-97,Asphalt,4,2007,955,2010,86.37311
0009P-Both-97,Asphalt,4,2007,955,2011,87.76749
0009P-Both-97,Asphalt,4,2007,955,2012,89.59527
0010P-Both-121,Asphalt,4,2012,1595,2004,97.2657
0010P-Both-121,Asphalt,4,2012,1595,2005,95.27378
0010P-Both-121,Asphalt,4,2012,1595,2006,95.3737
0010P-Both-121,Asphalt,4,2012,1595,2007,83.53203
0010P-Both-121,Asphalt,4,2012,1595,2008,91.66778
0010P-Both-121,Asphalt,4,2012,1595,2009,92.01442
0010P-Both-121,Asphalt,4,2012,1595,2010,89.70887
0010P-Both-121,Asphalt,4,2012,1595,2011,87.12022
0010P-Both-121,Asphalt,4,2012,1595,2012,90.68029
0010P-Both-122,Asphalt,4,2012,1175,2004,97.11708
0010P-Both-122,Asphalt,4,2012,1175,2005,94.94677
0010P-Both-122,Asphalt,4,2012,1175,2006,94.31353
0010P-Both-122,Asphalt,4,2012,1175,2007,62.44752
0010P-Both-122,Asphalt,4,2012,1175,2008,92.16996
0010P-Both-122,Asphalt,4,2012,1175,2009,91.16384
0010P-Both-122,Asphalt,4,2012,1175,2010,89.329
0010P-Both-122,Asphalt,4,2012,1175,2011,88.77454
0010P-Both-122,Asphalt,4,2012,1175,2012,91.99391
0010P-Both-141,Asphalt,4,2009,5743,2004,92.83071
0010P-Both-141,Asphalt,4,2009,5743,2005,80.87046
0010P-Both-141,Asphalt,4,2009,5743,2006,77.43409
0010P-Both-141,Asphalt,4,2009,5743,2007,88.03157
0010P-Both-141,Asphalt,4,2009,5743,2008,81.97046
0010P-Both-141,Asphalt,4,2009,5743,2009,73.44838
0010P-Both-141,Asphalt,4,2009,5743,2010,92.37824
0010P-Both-141,Asphalt,4,2009,5743,2011,89.74358
0010P-Both-141,Asphalt,4,2009,5743,2012,94.10875
0010P-Both-146,Asphalt,4,2012,6994,2004,92.54914
0010P-Both-146,Asphalt,4,2012,6994,2005,80.03215
0010P-Both-146,Asphalt,4,2012,6994,2006,76.52793
0010P-Both-146,Asphalt,4,2012,6994,2007,87.80657
0010P-Both-146,Asphalt,4,2012,6994,2008,81.44058
0010P-Both-146,Asphalt,4,2012,6994,2009,72.20783
0010P-Both-146,Asphalt,4,2012,6994,2010,88.3656
0010P-Both-146,Asphalt,4,2012,6994,2011,54.8205
0010P-Both-146,Asphalt,4,2012,6994,2012,90.91598
0010P-Both-147,Asphalt,4,2006,1855,2004,94.23553
0010P-Both-147,Asphalt,4,2006,1855,2005,95.29311
0010P-Both-147,Asphalt,4,2006,1855,2006,92.15801
0010P-Both-147,Asphalt,4,2006,1855,2007,61.84598
0010P-Both-147,Asphalt,4,2006,1855,2008,90.84367
0010P-Both-147,Asphalt,4,2006,1855,2009,91.72377
0010P-Both-147,Asphalt,4,2006,1855,2010,81.74043
0010P-Both-147,Asphalt,4,2006,1855,2011,88.16661
0010P-Both-147,Asphalt,4,2006,1855,2012,90.48196
0010P-Both-169,Asphalt,4,2010,2806,2004,82.13169
0010P-Both-169,Asphalt,4,2010,2806,2005,81.13451
0010P-Both-169,Asphalt,4,2010,2806,2006,91.09097
0010P-Both-169,Asphalt,4,2010,2806,2007,56.08015
0010P-Both-169,Asphalt,4,2010,2806,2008,87.00571
0010P-Both-169,Asphalt,4,2010,2806,2009,76.48659
0010P-Both-169,Asphalt,4,2010,2806,2010,87.64575
0010P-Both-169,Asphalt,4,2010,2806,2011,82.76675
0010P-Both-169,Asphalt,4,2010,2806,2012,93.77308
0010P-Both-192,Asphalt,4,2011,5488,2004,93.64469
0010P-Both-192,Asphalt,4,2011,5488,2005,74.49548
0010P-Both-192,Asphalt,4,2011,5488,2006,89.46536
0010P-Both-192,Asphalt,4,2011,5488,2007,89.06792
0010P-Both-192,Asphalt,4,2011,5488,2008,86.81093
0010P-Both-192,Asphalt,4,2011,5488,2009,74.53048
0010P-Both-192,Asphalt,4,2011,5488,2010,70.49792
0010P-Both-192,Asphalt,4,2011,5488,2011,68.95288
0010P-Both-192,Asphalt,4,2011,5488,2012,71.06165
0010P-Both-194,Asphalt,4,2011,7352,2004,92.54914
0010P-Both-194,Asphalt,4,2011,7352,2005,80.03215
0010P-Both-194,Asphalt,4,2011,7352,2006,76.52793
0010P-Both-194,Asphalt,4,2011,7352,2007,87.80657
0010P-Both-194,Asphalt,4,2011,7352,2008,81.44058
0010P-Both-194,Asphalt,4,2011,7352,2009,72.20783
0010P-Both-194,Asphalt,4,2011,7352,2010,70.70265
0010P-Both-194,Asphalt,4,2011,7352,2011,75.0507
0010P-Both-194,Asphalt,4,2011,7352,2012,94.46867
0010P-Both-245,Asphalt,4,2012,4293,2004,79.38407
0010P-Both-245,Asphalt,4,2012,4293,2005,76.57337
0010P-Both-245,Asphalt,4,2012,4293,2006,69.73847
0010P-Both-245,Asphalt,4,2012,4293,2007,89.65647
0010P-Both-245,Asphalt,4,2012,4293,2008,84.65695
0010P-Both-245,Asphalt,4,2012,4293,2009,83.45485
0010P-Both-245,Asphalt,4,2012,4293,2010,75.37249
0010P-Both-245,Asphalt,4,2012,4293,2011,79.95871
0010P-Both-245,Asphalt,4,2012,4293,2012,81.44774
0010P-Both-249,Asphalt,4,2011,9211,2004,90.00341
0010P-Both-249,Asphalt,4,2011,9211,2005,73.49103
0010P-Both-249,Asphalt,4,2011,9211,2006,84.63018
0010P-Both-249,Asphalt,4,2011,9211,2007,81.97565
0010P-Both-249,Asphalt,4,2011,9211,2008,68.46741
0010P-Both-249,Asphalt,4,2011,9211,2009,65.59815
0010P-Both-249,Asphalt,4,2011,9211,2010,61.95193
0010P-Both-249,Asphalt,4,2011,9211,2011,60.81909
0010P-Both-249,Asphalt,4,2011,9211,2012,93.35504
0010P-Both-258,Asphalt,4,2011,3667,2004,95.04782
0010P-Both-258,Asphalt,4,2011,3667,2005,91.07147
0010P-Both-258,Asphalt,4,2011,3667,2006,73.30204
0010P-Both-258,Asphalt,4,2011,3667,2007,91.30922
0010P-Both-258,Asphalt,4,2011,3667,2008,89.99586
0010P-Both-258,Asphalt,4,2011,3667,2009,75.84308
0010P-Both-258,Asphalt,4,2011,3667,2010,71.66324
0010P-Both-258,Asphalt,4,2011,3667,2011,66.19671
0010P-Both-258,Asphalt,4,2011,3667,2012,82.67785
0010P-Both-272,Asphalt,4,2007,4530,2004,97.76735
0010P-Both-272,Asphalt,4,2007,4530,2005,94.20588
0010P-Both-272,Asphalt,4,2007,4530,2006,91.52176
0010P-Both-272,Asphalt,4,2007,4530,2007,92.85721
0010P-Both-272,Asphalt,4,2007,4530,2008,90.50465
0010P-Both-272,Asphalt,4,2007,4530,2009,88.41504
0010P-Both-272,Asphalt,4,2007,4530,2010,84.91721
0010P-Both-272,Asphalt,4,2007,4530,2011,87.66395
0010P-Both-272,Asphalt,4,2007,4530,2012,91.94302
0010P-Both-293,Asphalt,4,2007,5641,2004,96.76117
0010P-Both-293,Asphalt,4,2007,5641,2005,89.08575
0010P-Both-293,Asphalt,4,2007,5641,2006,90.75573
0010P-Both-293,Asphalt,4,2007,5641,2007,88.42068
0010P-Both-293,Asphalt,4,2007,5641,2008,84.91909
0010P-Both-293,Asphalt,4,2007,5641,2009,81.26243
0010P-Both-293,Asphalt,4,2007,5641,2010,76.53007
0010P-Both-293,Asphalt,4,2007,5641,2011,74.77588
0010P-Both-293,Asphalt,4,2007,5641,2012,80.25585
0010P-Both-299,Asphalt,4,2005,4718,2004,96.50684
0010P-Both-299,Asphalt,4,2005,4718,2005,92.09405
0010P-Both-299,Asphalt,4,2005,4718,2006,89.8361
0010P-Both-299,Asphalt,4,2005,4718,2007,90.99265
0010P-Both-299,Asphalt,4,2005,4718,2008,88.43178
0010P-Both-299,Asphalt,4,2005,4718,2009,90.1336
0010P-Both-299,Asphalt,4,2005,4718,2010,86.42404
0010P-Both-299,Asphalt,4,2005,4718,2011,89.06945
0010P-Both-299,Asphalt,4,2005,4718,2012,87.1079
0010P-Both-306,Asphalt,4,2009,9861,2004,90.87842
0010P-Both-306,Asphalt,4,2009,9861,2005,80.61778
0010P-Both-306,Asphalt,4,2009,9861,2006,88.42613
0010P-Both-306,Asphalt,4,2009,9861,2007,89.47299
0010P-Both-306,Asphalt,4,2009,9861,2008,75.80081
0010P-Both-306,Asphalt,4,2009,9861,2009,58.32522
0010P-Both-306,Asphalt,4,2009,9861,2010,81.99424
0010P-Both-306,Asphalt,4,2009,9861,2011,87.67766
0010P-Both-306,Asphalt,4,2009,9861,2012,92.71289
0010P-Both-362,Asphalt,4,2012,4175,2004,90.3936
0010P-Both-362,Asphalt,4,2012,4175,2005,53.54821
0010P-Both-362,Asphalt,4,2012,4175,2006,92.6486
0010P-Both-362,Asphalt,4,2012,4175,2007,94.61734
0010P-Both-362,Asphalt,4,2012,4175,2008,94.18691
0010P-Both-362,Asphalt,4,2012,4175,2009,91.49885
0010P-Both-362,Asphalt,4,2012,4175,2010,82.07614
0010P-Both-362,Asphalt,4,2012,4175,2011,80.59919
0010P-Both-362,Asphalt,4,2012,4175,2012,92.91228
0010P-Both-365,Asphalt,4,2011,6623,2004,96.20795
0010P-Both-365,Asphalt,4,2011,6623,2005,93.96297
0010P-Both-365,Asphalt,4,2011,6623,2006,93.12576
0010P-Both-365,Asphalt,4,2011,6623,2007,91.22841
0010P-Both-365,Asphalt,4,2011,6623,2008,78.66963
0010P-Both-365,Asphalt,4,2011,6623,2009,54.4536
0010P-Both-365,Asphalt,4,2011,6623,2010,64.02252
0010P-Both-365,Asphalt,4,2011,6623,2011,52.2611
0010P-Both-365,Asphalt,4,2011,6623,2012,90.16922
0010P-Both-376,Asphalt,4,2010,4320,2004,79.36753
0010P-Both-376,Asphalt,4,2010,4320,2005,76.55805
0010P-Both-376,Asphalt,4,2010,4320,2006,69.7347
0010P-Both-376,Asphalt,4,2010,4320,2007,89.65473
0010P-Both-376,Asphalt,4,2010,4320,2008,84.65131
0010P-Both-376,Asphalt,4,2010,4320,2009,83.46289
0010P-Both-376,Asphalt,4,2010,4320,2010,69.91283
0010P-Both-376,Asphalt,4,2010,4320,2011,85.41689
0010P-Both-376,Asphalt,4,2010,4320,2012,96.4972
0010P-Both-380,Asphalt,4,2009,9235,2004,91.14287
0010P-Both-380,Asphalt,4,2009,9235,2005,76.41881
0010P-Both-380,Asphalt,4,2009,9235,2006,81.00364
0010P-Both-380,Asphalt,4,2009,9235,2007,84.58555
0010P-Both-380,Asphalt,4,2009,9235,2008,74.27415
0010P-Both-380,Asphalt,4,2009,9235,2009,68.55662
0010P-Both-380,Asphalt,4,2009,9235,2010,80.85559
0010P-Both-380,Asphalt,4,2009,9235,2011,85.64314
0010P-Both-380,Asphalt,4,2009,9235,2012,94.53635
0010P-Both-384,Asphalt,4,2007,2840,2004,76.35858
0010P-Both-384,Asphalt,4,2007,2840,2005,68.67167
0010P-Both-384,Asphalt,4,2007,2840,2006,79.55167
0010P-Both-384,Asphalt,4,2007,2840,2007,73.0858
0010P-Both-384,Asphalt,4,2007,2840,2008,93.2862
0010P-Both-384,Asphalt,4,2007,2840,2009,93.18338
0010P-Both-384,Asphalt,4,2007,2840,2010,84.31411
0010P-Both-384,Asphalt,4,2007,2840,2011,82.37487
0010P-Both-384,Asphalt,4,2007,2840,2012,85.73835
0012P-Both-105,Asphalt,4,2004,470,2004,90.98385
0012P-Both-105,Asphalt,4,2004,470,2005,79.65117
0012P-Both-105,Asphalt,4,2004,470,2006,89.32701
0012P-Both-105,Asphalt,4,2004,470,2007,86.91024
0012P-Both-105,Asphalt,4,2004,470,2008,86.8393
0012P-Both-105,Asphalt,4,2004,470,2009,75.57007
0012P-Both-105,Asphalt,4,2004,470,2010,73.02644
0012P-Both-105,Asphalt,4,2004,470,2011,68.66574
0012P-Both-105,Asphalt,4,2004,470,2012,80.41759
0012P-Both-117,Asphalt,4,2007,950,2004,79.27471
0012P-Both-117,Asphalt,4,2007,950,2005,73.34182
0012P-Both-117,Asphalt,4,2007,950,2006,67.05345
0012P-Both-117,Asphalt,4,2007,950,2007,83.36847
0012P-Both-117,Asphalt,4,2007,950,2008,84.14942
0012P-Both-117,Asphalt,4,2007,950,2009,80.42367
0012P-Both-117,Asphalt,4,2007,950,2010,73.47743
0012P-Both-117,Asphalt,4,2007,950,2011,76.58924
0012P-Both-117,Asphalt,4,2007,950,2012,78.20483
0012P-Both-140,Asphalt,4,2009,480,2004,73.88871
0012P-Both-140,Asphalt,4,2009,480,2005,73.96508
0012P-Both-140,Asphalt,4,2009,480,2006,71.82412
0012P-Both-140,Asphalt,4,2009,480,2007,70.04864
0012P-Both-140,Asphalt,4,2009,480,2008,71.4637
0012P-Both-140,Asphalt,4,2009,480,2009,79.8457
0012P-Both-140,Asphalt,4,2009,480,2010,71.68113
0012P-Both-140,Asphalt,4,2009,480,2011,68.14939
0012P-Both-140,Asphalt,4,2009,480,2012,78.42622
0012P-Both-143,Asphalt,4,2012,1146,2004,90.22679
0012P-Both-143,Asphalt,4,2012,1146,2005,89.05374
0012P-Both-143,Asphalt,4,2012,1146,2006,85.0966
0012P-Both-143,Asphalt,4,2012,1146,2007,85.88096
0012P-Both-143,Asphalt,4,2012,1146,2008,86.08157
0012P-Both-143,Asphalt,4,2012,1146,2009,82.50184
0012P-Both-143,Asphalt,4,2012,1146,2010,78.19897
0012P-Both-143,Asphalt,4,2012,1146,2011,79.74936
0012P-Both-143,Asphalt,4,2012,1146,2012,65.93669
0012P-Both-160,Asphalt,4,2004,382,2004,93.52626
0012P-Both-160,Asphalt,4,2004,382,2005,85.50246
0012P-Both-160,Asphalt,4,2004,382,2006,81.36677
0012P-Both-160,Asphalt,4,2004,382,2007,88.40516
0012P-Both-160,Asphalt,4,2004,382,2008,85.95858
0012P-Both-160,Asphalt,4,2004,382,2009,80.01108
0012P-Both-160,Asphalt,4,2004,382,2010,73.13484
0012P-Both-160,Asphalt,4,2004,382,2011,72.60282
0012P-Both-160,Asphalt,4,2004,382,2012,80.26105
0012P-Both-189,Asphalt,4,2005,480,2004,86.85846
0012P-Both-189,Asphalt,4,2005,480,2005,90.08158
0012P-Both-189,Asphalt,4,2005,480,2006,88.96558
0012P-Both-189,Asphalt,4,2005,480,2007,86.73817
0012P-Both-189,Asphalt,4,2005,480,2008,88.19373
0012P-Both-189,Asphalt,4,2005,480,2009,87.51074
0012P-Both-189,Asphalt,4,2005,480,2010,83.53505
0012P-Both-189,Asphalt,4,2005,480,2011,80.36723
0012P-Both-189,Asphalt,4,2005,480,2012,84.15686
0012P-Both-202,Asphalt,4,2010,2310,2004,85.91006
0012P-Both-202,Asphalt,4,2010,2310,2005,85.07562
0012P-Both-202,Asphalt,4,2010,2310,2006,81.99491
0012P-Both-202,Asphalt,4,2010,2310,2007,85.36006
0012P-Both-202,Asphalt,4,2010,2310,2008,78.37711
0012P-Both-202,Asphalt,4,2010,2310,2009,76.67204
0012P-Both-202,Asphalt,4,2010,2310,2010,70.51111
0012P-Both-202,Asphalt,4,2010,2310,2011,88.41521
0012P-Both-202,Asphalt,4,2010,2310,2012,83.07591
0012P-Both-221,Asphalt,4,2009,950,2004,79.83244
0012P-Both-221,Asphalt,4,2009,950,2005,73.79602
0012P-Both-221,Asphalt,4,2009,950,2006,69.48948
0012P-Both-221,Asphalt,4,2009,950,2007,74.90889
0012P-Both-221,Asphalt,4,2009,950,2008,83.90808
0012P-Both-221,Asphalt,4,2009,950,2009,85.25426
0012P-Both-221,Asphalt,4,2009,950,2010,78.75601
0012P-Both-221,Asphalt,4,2009,950,2011,77.81272
0012P-Both-221,Asphalt,4,2009,950,2012,83.21435
0012P-Both-241,Asphalt,4,2005,480,2004,82.98471
0012P-Both-241,Asphalt,4,2005,480,2005,86.26595
0012P-Both-241,Asphalt,4,2005,480,2006,86.93976
0012P-Both-241,Asphalt,4,2005,480,2007,85.72524
0012P-Both-241,Asphalt,4,2005,480,2008,86.29115
0012P-Both-241,Asphalt,4,2005,480,2009,85.49142
0012P-Both-241,Asphalt,4,2005,480,2010,72.81712
0012P-Both-241,Asphalt,4,2005,480,2011,76.82415
0012P-Both-241,Asphalt,4,2005,480,2012,83.81119
0012P-Both-242,Asphalt,4,2011,1720,2004,81.84109
0012P-Both-242,Asphalt,4,2011,1720,2005,75.455
0012P-Both-242,Asphalt,4,2011,1720,2006,84.62868
0012P-Both-242,Asphalt,4,2011,1720,2007,82.37463
0012P-Both-242,Asphalt,4,2011,1720,2008,78.92563
0012P-Both-242,Asphalt,4,2011,1720,2009,78.78669
0012P-Both-242,Asphalt,4,2011,1720,2010,72.00563
0012P-Both-242,Asphalt,4,2011,1720,2011,72.24058
0012P-Both-242,Asphalt,4,2011,1720,2012,85.06416
0012P-Both-243,Asphalt,4,2002,1719,2004,85.64377
0012P-Both-243,Asphalt,4,2002,1719,2005,81.62164
0012P-Both-243,Asphalt,4,2002,1719,2006,84.84087
0012P-Both-243,Asphalt,4,2002,1719,2007,83.96465
0012P-Both-243,Asphalt,4,2002,1719,2008,82.17064
0012P-Both-243,Asphalt,4,2002,1719,2009,80.4714
0012P-Both-243,Asphalt,4,2002,1719,2010,74.81414
0012P-Both-243,Asphalt,4,2002,1719,2011,75.6456
0012P-Both-243,Asphalt,4,2002,1719,2012,84.34658
0012P-Both-266,Asphalt,4,2003,450,2004,90.26364
0012P-Both-266,Asphalt,4,2003,450,2005,87.24331
0012P-Both-266,Asphalt,4,2003,450,2006,84.45934
0012P-Both-266,Asphalt,4,2003,450,2007,85.37863
0012P-Both-266,Asphalt,4,2003,450,2008,83.81116
0012P-Both-266,Asphalt,4,2003,450,2009,76.26894
0012P-Both-266,Asphalt,4,2003,450,2010,73.14775
0012P-Both-266,Asphalt,4,2003,450,2011,72.22023
0012P-Both-266,Asphalt,4,2003,450,2012,79.49699
0012P-Both-271,Asphalt,4,2011,670,2004,76.36079
0012P-Both-271,Asphalt,4,2011,670,2005,80.46383
0012P-Both-271,Asphalt,4,2011,670,2006,79.66205
0012P-Both-271,Asphalt,4,2011,670,2007,77.3515
0012P-Both-271,Asphalt,4,2011,670,2008,79.9654
0012P-Both-271,Asphalt,4,2011,670,2009,76.66815
0012P-Both-271,Asphalt,4,2011,670,2010,71.0211
0012P-Both-271,Asphalt,4,2011,670,2011,70.74522
0012P-Both-271,Asphalt,4,2011,670,2012,84.32485
0012P-Both-279,Asphalt,4,2011,1324,2004,90.22679
0012P-Both-279,Asphalt,4,2011,1324,2005,89.05374
0012P-Both-279,Asphalt,4,2011,1324,2006,85.0966
0012P-Both-279,Asphalt,4,2011,1324,2007,85.88096
0012P-Both-279,Asphalt,4,2011,1324,2008,86.08157
0012P-Both-279,Asphalt,4,2011,1324,2009,82.50184
0012P-Both-279,Asphalt,4,2011,1324,2010,78.19897
0012P-Both-279,Asphalt,4,2011,1324,2011,79.74936
0012P-Both-279,Asphalt,4,2011,1324,2012,86.70678
0012P-Both-280,Asphalt,4,2005,492,2004,79.03929
0012P-Both-280,Asphalt,4,2005,492,2005,90.66349
0012P-Both-280,Asphalt,4,2005,492,2006,82.21369
0012P-Both-280,Asphalt,4,2005,492,2007,85.52738
0012P-Both-280,Asphalt,4,2005,492,2008,86.47063
0012P-Both-280,Asphalt,4,2005,492,2009,79.88905
0012P-Both-280,Asphalt,4,2005,492,2010,73.20281
0012P-Both-280,Asphalt,4,2005,492,2011,70.95353
0012P-Both-280,Asphalt,4,2005,492,2012,81.55958
0012P-Both-318,Asphalt,4,2002,957,2004,74.9782
0012P-Both-318,Asphalt,4,2002,957,2005,79.25278
0012P-Both-318,Asphalt,4,2002,957,2006,78.143
0012P-Both-318,Asphalt,4,2002,957,2007,75.60368
0012P-Both-318,Asphalt,4,2002,957,2008,78.64505
0012P-Both-318,Asphalt,4,2002,957,2009,74.8265
0012P-Both-318,Asphalt,4,2002,957,2010,70.64622
0012P-Both-318,Asphalt,4,2002,957,2011,69.47639
0012P-Both-318,Asphalt,4,2002,957,2012,84.67103
0012P-Both-339,Asphalt,4,2011,950,2004,79.27471
0012P-Both-339,Asphalt,4,2011,950,2005,73.34182
0012P-Both-339,Asphalt,4,2011,950,2006,67.05345
0012P-Both-339,Asphalt,4,2011,950,2007,83.36847
0012P-Both-339,Asphalt,4,2011,950,2008,84.14942
0012P-Both-339,Asphalt,4,2011,950,2009,80.42367
0012P-Both-339,Asphalt,4,2011,950,2010,73.47743
0012P-Both-339,Asphalt,4,2011,950,2011,76.58924
0012P-Both-339,Asphalt,4,2011,950,2012,87.90625
0012P-Both-391,Asphalt,4,2007,950,2004,79.31714
0012P-Both-391,Asphalt,4,2007,950,2005,73.37637
0012P-Both-391,Asphalt,4,2007,950,2006,67.23875
0012P-Both-391,Asphalt,4,2007,950,2007,82.725
0012P-Both-391,Asphalt,4,2007,950,2008,84.13106
0012P-Both-391,Asphalt,4,2007,950,2009,80.79111
0012P-Both-391,Asphalt,4,2007,950,2010,73.87894
0012P-Both-391,Asphalt,4,2007,950,2011,76.6823
0012P-Both-391,Asphalt,4,2007,950,2012,82.97197
0012P-Both-82,Asphalt,4,2010,969,2004,86.41606
0012P-Both-82,Asphalt,4,2010,969,2005,84.68116
0012P-Both-82,Asphalt,4,2010,969,2006,72.7661
0012P-Both-82,Asphalt,4,2010,969,2007,75.13971
0012P-Both-82,Asphalt,4,2010,969,2008,83.3979
0012P-Both-82,Asphalt,4,2010,969,2009,73.63471
0012P-Both-82,Asphalt,4,2010,969,2010,74.63156
0012P-Both-82,Asphalt,4,2010,969,2011,80.55648
0012P-Both-82,Asphalt,4,2010,969,2012,82.83288
0012P-Both-96,Asphalt,4,2012,1054,2004,74.9782
0012P-Both-96,Asphalt,4,2012,1054,2005,79.25278
0012P-Both-96,Asphalt,4,2012,1054,2006,78.143
0012P-Both-96,Asphalt,4,2012,1054,2007,75.60368
0012P-Both-96,Asphalt,4,2012,1054,2008,78.64505
